#L=%d, T=%.2f 
# E     M 
-16604.00 12345.00 
-16536.00 12345.00 
-16496.00 12345.00 
-16728.00 12345.00 
-16820.00 12345.00 
-16792.00 12345.00 
-16888.00 12345.00 
-16716.00 12345.00 
-16576.00 12345.00 
-16920.00 12345.00 
-17204.00 12345.00 
-17200.00 12345.00 
-16928.00 12345.00 
-17080.00 12345.00 
-17064.00 12345.00 
-17096.00 12345.00 
-17008.00 12345.00 
-16876.00 12345.00 
-16796.00 12345.00 
-16824.00 12345.00 
-16912.00 12345.00 
-16808.00 12345.00 
-16696.00 12345.00 
-16700.00 12345.00 
-16716.00 12345.00 
-16796.00 12345.00 
-16792.00 12345.00 
-16704.00 12345.00 
-16752.00 12345.00 
-16800.00 12345.00 
-16852.00 12345.00 
-16772.00 12345.00 
-16880.00 12345.00 
-16724.00 12345.00 
-16764.00 12345.00 
-16648.00 12345.00 
-16608.00 12345.00 
-16300.00 12345.00 
-16300.00 12345.00 
-16284.00 12345.00 
-16416.00 12345.00 
-16480.00 12345.00 
-16432.00 12345.00 
-16352.00 12345.00 
-16344.00 12345.00 
-16604.00 12345.00 
-16568.00 12345.00 
-16464.00 12345.00 
-16656.00 12345.00 
-16636.00 12345.00 
-16676.00 12345.00 
-16756.00 12345.00 
-16708.00 12345.00 
-16572.00 12345.00 
-16472.00 12345.00 
-16508.00 12345.00 
-16580.00 12345.00 
-16364.00 12345.00 
-16444.00 12345.00 
-16528.00 12345.00 
-16608.00 12345.00 
-16532.00 12345.00 
-16268.00 12345.00 
-16248.00 12345.00 
-16156.00 12345.00 
-16256.00 12345.00 
-16216.00 12345.00 
-16476.00 12345.00 
-16508.00 12345.00 
-16524.00 12345.00 
-16588.00 12345.00 
-16428.00 12345.00 
-16552.00 12345.00 
-16384.00 12345.00 
-16320.00 12345.00 
-16424.00 12345.00 
-16396.00 12345.00 
-16804.00 12345.00 
-16812.00 12345.00 
-16636.00 12345.00 
-16648.00 12345.00 
-16688.00 12345.00 
-16732.00 12345.00 
-16964.00 12345.00 
-16904.00 12345.00 
-16960.00 12345.00 
-17044.00 12345.00 
-17092.00 12345.00 
-17108.00 12345.00 
-17108.00 12345.00 
-17216.00 12345.00 
-17016.00 12345.00 
-17012.00 12345.00 
-16976.00 12345.00 
-17056.00 12345.00 
-17080.00 12345.00 
-16816.00 12345.00 
-16688.00 12345.00 
-16816.00 12345.00 
-16680.00 12345.00 
-16456.00 12345.00 
-16408.00 12345.00 
-16668.00 12345.00 
-16944.00 12345.00 
-16828.00 12345.00 
-16708.00 12345.00 
-16684.00 12345.00 
-16660.00 12345.00 
-16700.00 12345.00 
-16540.00 12345.00 
-16480.00 12345.00 
-16420.00 12345.00 
-16404.00 12345.00 
-16368.00 12345.00 
-16256.00 12345.00 
-16304.00 12345.00 
-16372.00 12345.00 
-16400.00 12345.00 
-16276.00 12345.00 
-16520.00 12345.00 
-16564.00 12345.00 
-16636.00 12345.00 
-16496.00 12345.00 
-16740.00 12345.00 
-16724.00 12345.00 
-16812.00 12345.00 
-16836.00 12345.00 
-16904.00 12345.00 
-16716.00 12345.00 
-16672.00 12345.00 
-16664.00 12345.00 
-16656.00 12345.00 
-16564.00 12345.00 
-16696.00 12345.00 
-16628.00 12345.00 
-16724.00 12345.00 
-16540.00 12345.00 
-16412.00 12345.00 
-16444.00 12345.00 
-16360.00 12345.00 
-16520.00 12345.00 
-16584.00 12345.00 
-16540.00 12345.00 
-16408.00 12345.00 
-16560.00 12345.00 
-16432.00 12345.00 
-16468.00 12345.00 
-16632.00 12345.00 
-16624.00 12345.00 
-16532.00 12345.00 
-16724.00 12345.00 
-16808.00 12345.00 
-16700.00 12345.00 
-16844.00 12345.00 
-16660.00 12345.00 
-16636.00 12345.00 
-16496.00 12345.00 
-16460.00 12345.00 
-16384.00 12345.00 
-16632.00 12345.00 
-16768.00 12345.00 
-16744.00 12345.00 
-16612.00 12345.00 
-16528.00 12345.00 
-16700.00 12345.00 
-16724.00 12345.00 
-16888.00 12345.00 
-16784.00 12345.00 
-16976.00 12345.00 
-16836.00 12345.00 
-16784.00 12345.00 
-16548.00 12345.00 
-16580.00 12345.00 
-16732.00 12345.00 
-16904.00 12345.00 
-16920.00 12345.00 
-16852.00 12345.00 
-16760.00 12345.00 
-16820.00 12345.00 
-16812.00 12345.00 
-16900.00 12345.00 
-16704.00 12345.00 
-16644.00 12345.00 
-16804.00 12345.00 
-16684.00 12345.00 
-16756.00 12345.00 
-16820.00 12345.00 
-16916.00 12345.00 
-16708.00 12345.00 
-16752.00 12345.00 
-16856.00 12345.00 
-16740.00 12345.00 
-16708.00 12345.00 
-16528.00 12345.00 
-16564.00 12345.00 
-16724.00 12345.00 
-16756.00 12345.00 
-16864.00 12345.00 
-16980.00 12345.00 
-16856.00 12345.00 
-16904.00 12345.00 
-16880.00 12345.00 
-16744.00 12345.00 
-16724.00 12345.00 
-16792.00 12345.00 
-16656.00 12345.00 
-16760.00 12345.00 
-16812.00 12345.00 
-16760.00 12345.00 
-16788.00 12345.00 
-16680.00 12345.00 
-16804.00 12345.00 
-16668.00 12345.00 
-16684.00 12345.00 
-16736.00 12345.00 
-16684.00 12345.00 
-16900.00 12345.00 
-16960.00 12345.00 
-16900.00 12345.00 
-16752.00 12345.00 
-16584.00 12345.00 
-16832.00 12345.00 
-16672.00 12345.00 
-16732.00 12345.00 
-16584.00 12345.00 
-16800.00 12345.00 
-16920.00 12345.00 
-16908.00 12345.00 
-16988.00 12345.00 
-17044.00 12345.00 
-16680.00 12345.00 
-16756.00 12345.00 
-16716.00 12345.00 
-16696.00 12345.00 
-16824.00 12345.00 
-16712.00 12345.00 
-16488.00 12345.00 
-16472.00 12345.00 
-16368.00 12345.00 
-16436.00 12345.00 
-16492.00 12345.00 
-16484.00 12345.00 
-16608.00 12345.00 
-16532.00 12345.00 
-16676.00 12345.00 
-16556.00 12345.00 
-16576.00 12345.00 
-16668.00 12345.00 
-16664.00 12345.00 
-16560.00 12345.00 
-16596.00 12345.00 
-16620.00 12345.00 
-16548.00 12345.00 
-16664.00 12345.00 
-16860.00 12345.00 
-16728.00 12345.00 
-16752.00 12345.00 
-16816.00 12345.00 
-16816.00 12345.00 
-16620.00 12345.00 
-16612.00 12345.00 
-16704.00 12345.00 
-16916.00 12345.00 
-16988.00 12345.00 
-16932.00 12345.00 
-16800.00 12345.00 
-16792.00 12345.00 
-16852.00 12345.00 
-16688.00 12345.00 
-16568.00 12345.00 
-16468.00 12345.00 
-16628.00 12345.00 
-16620.00 12345.00 
-16584.00 12345.00 
-16700.00 12345.00 
-16472.00 12345.00 
-16384.00 12345.00 
-16456.00 12345.00 
-16460.00 12345.00 
-16516.00 12345.00 
-16628.00 12345.00 
-16636.00 12345.00 
-16572.00 12345.00 
-16800.00 12345.00 
-16896.00 12345.00 
-16788.00 12345.00 
-16712.00 12345.00 
-16760.00 12345.00 
-16664.00 12345.00 
-16776.00 12345.00 
-16968.00 12345.00 
-16872.00 12345.00 
-16944.00 12345.00 
-16772.00 12345.00 
-16636.00 12345.00 
-16572.00 12345.00 
-16556.00 12345.00 
-16728.00 12345.00 
-16640.00 12345.00 
-16652.00 12345.00 
-16464.00 12345.00 
-16664.00 12345.00 
-16532.00 12345.00 
-16496.00 12345.00 
-16660.00 12345.00 
-16768.00 12345.00 
-16792.00 12345.00 
-16700.00 12345.00 
-16772.00 12345.00 
-16592.00 12345.00 
-16680.00 12345.00 
-16692.00 12345.00 
-16592.00 12345.00 
-16652.00 12345.00 
-16600.00 12345.00 
-16752.00 12345.00 
-16752.00 12345.00 
-16584.00 12345.00 
-16584.00 12345.00 
-16572.00 12345.00 
-16508.00 12345.00 
-16476.00 12345.00 
-16316.00 12345.00 
-16488.00 12345.00 
-16512.00 12345.00 
-16636.00 12345.00 
-16780.00 12345.00 
-16820.00 12345.00 
-16896.00 12345.00 
-16796.00 12345.00 
-16812.00 12345.00 
-16680.00 12345.00 
-16732.00 12345.00 
-16824.00 12345.00 
-16940.00 12345.00 
-16940.00 12345.00 
-16568.00 12345.00 
-16700.00 12345.00 
-16872.00 12345.00 
-16996.00 12345.00 
-17004.00 12345.00 
-16996.00 12345.00 
-16956.00 12345.00 
-17004.00 12345.00 
-16980.00 12345.00 
-16960.00 12345.00 
-16928.00 12345.00 
-17000.00 12345.00 
-17080.00 12345.00 
-16892.00 12345.00 
-16940.00 12345.00 
-16876.00 12345.00 
-16676.00 12345.00 
-16708.00 12345.00 
-16524.00 12345.00 
-16676.00 12345.00 
-16628.00 12345.00 
-16616.00 12345.00 
-16720.00 12345.00 
-16836.00 12345.00 
-16736.00 12345.00 
-16452.00 12345.00 
-16564.00 12345.00 
-16596.00 12345.00 
-16764.00 12345.00 
-16880.00 12345.00 
-16808.00 12345.00 
-16712.00 12345.00 
-16880.00 12345.00 
-16852.00 12345.00 
-16840.00 12345.00 
-16964.00 12345.00 
-16824.00 12345.00 
-16768.00 12345.00 
-16760.00 12345.00 
-16700.00 12345.00 
-16700.00 12345.00 
-16596.00 12345.00 
-16460.00 12345.00 
-16328.00 12345.00 
-16316.00 12345.00 
-16304.00 12345.00 
-16404.00 12345.00 
-16348.00 12345.00 
-16352.00 12345.00 
-16384.00 12345.00 
-16416.00 12345.00 
-16484.00 12345.00 
-16464.00 12345.00 
-16480.00 12345.00 
-16428.00 12345.00 
-16396.00 12345.00 
-16560.00 12345.00 
-16660.00 12345.00 
-16584.00 12345.00 
-16656.00 12345.00 
-16596.00 12345.00 
-16592.00 12345.00 
-16744.00 12345.00 
-16784.00 12345.00 
-16716.00 12345.00 
-16644.00 12345.00 
-16476.00 12345.00 
-16572.00 12345.00 
-16436.00 12345.00 
-16372.00 12345.00 
-16376.00 12345.00 
-16540.00 12345.00 
-16532.00 12345.00 
-16408.00 12345.00 
-16240.00 12345.00 
-16272.00 12345.00 
-16364.00 12345.00 
-16348.00 12345.00 
-16492.00 12345.00 
-16636.00 12345.00 
-16752.00 12345.00 
-16772.00 12345.00 
-16752.00 12345.00 
-16632.00 12345.00 
-16808.00 12345.00 
-16540.00 12345.00 
-16628.00 12345.00 
-16636.00 12345.00 
-16856.00 12345.00 
-16788.00 12345.00 
-16892.00 12345.00 
-16972.00 12345.00 
-16892.00 12345.00 
-16816.00 12345.00 
-16904.00 12345.00 
-16904.00 12345.00 
-16736.00 12345.00 
-16808.00 12345.00 
-16700.00 12345.00 
-16944.00 12345.00 
-16960.00 12345.00 
-16940.00 12345.00 
-16860.00 12345.00 
-16904.00 12345.00 
-16972.00 12345.00 
-16760.00 12345.00 
-16840.00 12345.00 
-17092.00 12345.00 
-16796.00 12345.00 
-16468.00 12345.00 
-16412.00 12345.00 
-16332.00 12345.00 
-16204.00 12345.00 
-16332.00 12345.00 
-16508.00 12345.00 
-16664.00 12345.00 
-16532.00 12345.00 
-16524.00 12345.00 
-16528.00 12345.00 
-16536.00 12345.00 
-16544.00 12345.00 
-16628.00 12345.00 
-16628.00 12345.00 
-16492.00 12345.00 
-16576.00 12345.00 
-16584.00 12345.00 
-16600.00 12345.00 
-16540.00 12345.00 
-16500.00 12345.00 
-16600.00 12345.00 
-16328.00 12345.00 
-16332.00 12345.00 
-16480.00 12345.00 
-16672.00 12345.00 
-16804.00 12345.00 
-16732.00 12345.00 
-16744.00 12345.00 
-16588.00 12345.00 
-16672.00 12345.00 
-16508.00 12345.00 
-16560.00 12345.00 
-16552.00 12345.00 
-16600.00 12345.00 
-16604.00 12345.00 
-16804.00 12345.00 
-16660.00 12345.00 
-16720.00 12345.00 
-16628.00 12345.00 
-16660.00 12345.00 
-16588.00 12345.00 
-16608.00 12345.00 
-16812.00 12345.00 
-16772.00 12345.00 
-16756.00 12345.00 
-16712.00 12345.00 
-16712.00 12345.00 
-16732.00 12345.00 
-16756.00 12345.00 
-16768.00 12345.00 
-16468.00 12345.00 
-16424.00 12345.00 
-16608.00 12345.00 
-16604.00 12345.00 
-16620.00 12345.00 
-16688.00 12345.00 
-16724.00 12345.00 
-16676.00 12345.00 
-16632.00 12345.00 
-16472.00 12345.00 
-16488.00 12345.00 
-16532.00 12345.00 
-16556.00 12345.00 
-16356.00 12345.00 
-16392.00 12345.00 
-16112.00 12345.00 
-16376.00 12345.00 
-16440.00 12345.00 
-16464.00 12345.00 
-16628.00 12345.00 
-16960.00 12345.00 
-16856.00 12345.00 
-16900.00 12345.00 
-16940.00 12345.00 
-16956.00 12345.00 
-16748.00 12345.00 
-16620.00 12345.00 
-16468.00 12345.00 
-16660.00 12345.00 
-16432.00 12345.00 
-16404.00 12345.00 
-16340.00 12345.00 
-16480.00 12345.00 
-16536.00 12345.00 
-16576.00 12345.00 
-16564.00 12345.00 
-16500.00 12345.00 
-16584.00 12345.00 
-16720.00 12345.00 
-16740.00 12345.00 
-16572.00 12345.00 
-16600.00 12345.00 
-16692.00 12345.00 
-16900.00 12345.00 
-16804.00 12345.00 
-16748.00 12345.00 
-16572.00 12345.00 
-16680.00 12345.00 
-16600.00 12345.00 
-16584.00 12345.00 
-16652.00 12345.00 
-16848.00 12345.00 
-16664.00 12345.00 
-16728.00 12345.00 
-16728.00 12345.00 
-16824.00 12345.00 
-16740.00 12345.00 
-16712.00 12345.00 
-16860.00 12345.00 
-17008.00 12345.00 
-17104.00 12345.00 
-17040.00 12345.00 
-16948.00 12345.00 
-16796.00 12345.00 
-16872.00 12345.00 
-16932.00 12345.00 
-17048.00 12345.00 
-17108.00 12345.00 
-17080.00 12345.00 
-17160.00 12345.00 
-17376.00 12345.00 
-17232.00 12345.00 
-17188.00 12345.00 
-17332.00 12345.00 
-17108.00 12345.00 
-17096.00 12345.00 
-17144.00 12345.00 
-16908.00 12345.00 
-16912.00 12345.00 
-16788.00 12345.00 
-17008.00 12345.00 
-16892.00 12345.00 
-16936.00 12345.00 
-16680.00 12345.00 
-16796.00 12345.00 
-16824.00 12345.00 
-16744.00 12345.00 
-16852.00 12345.00 
-16896.00 12345.00 
-17056.00 12345.00 
-17012.00 12345.00 
-16800.00 12345.00 
-16732.00 12345.00 
-16588.00 12345.00 
-16900.00 12345.00 
-16760.00 12345.00 
-16768.00 12345.00 
-16560.00 12345.00 
-16744.00 12345.00 
-16560.00 12345.00 
-16568.00 12345.00 
-16640.00 12345.00 
-16700.00 12345.00 
-16740.00 12345.00 
-16904.00 12345.00 
-16828.00 12345.00 
-16876.00 12345.00 
-16900.00 12345.00 
-16756.00 12345.00 
-16668.00 12345.00 
-16556.00 12345.00 
-16408.00 12345.00 
-16380.00 12345.00 
-16316.00 12345.00 
-16520.00 12345.00 
-16608.00 12345.00 
-16468.00 12345.00 
-16548.00 12345.00 
-16600.00 12345.00 
-16588.00 12345.00 
-16776.00 12345.00 
-16616.00 12345.00 
-16432.00 12345.00 
-16540.00 12345.00 
-16576.00 12345.00 
-16512.00 12345.00 
-16352.00 12345.00 
-16488.00 12345.00 
-16660.00 12345.00 
-16580.00 12345.00 
-16704.00 12345.00 
-16776.00 12345.00 
-16752.00 12345.00 
-16584.00 12345.00 
-16624.00 12345.00 
-16736.00 12345.00 
-16576.00 12345.00 
-16684.00 12345.00 
-16800.00 12345.00 
-16732.00 12345.00 
-16880.00 12345.00 
-16780.00 12345.00 
-16652.00 12345.00 
-16344.00 12345.00 
-16392.00 12345.00 
-16588.00 12345.00 
-16592.00 12345.00 
-16772.00 12345.00 
-16840.00 12345.00 
-16752.00 12345.00 
-17008.00 12345.00 
-16992.00 12345.00 
-17068.00 12345.00 
-16976.00 12345.00 
-16964.00 12345.00 
-16916.00 12345.00 
-16792.00 12345.00 
-16688.00 12345.00 
-16612.00 12345.00 
-16840.00 12345.00 
-16908.00 12345.00 
-16576.00 12345.00 
-16488.00 12345.00 
-16632.00 12345.00 
-16708.00 12345.00 
-16988.00 12345.00 
-16748.00 12345.00 
-16824.00 12345.00 
-16752.00 12345.00 
-16596.00 12345.00 
-16940.00 12345.00 
-16916.00 12345.00 
-16628.00 12345.00 
-16500.00 12345.00 
-16748.00 12345.00 
-16728.00 12345.00 
-16912.00 12345.00 
-16876.00 12345.00 
-16832.00 12345.00 
-16896.00 12345.00 
-16916.00 12345.00 
-16904.00 12345.00 
-17036.00 12345.00 
-17024.00 12345.00 
-16984.00 12345.00 
-17236.00 12345.00 
-17280.00 12345.00 
-16940.00 12345.00 
-17000.00 12345.00 
-16952.00 12345.00 
-16944.00 12345.00 
-16872.00 12345.00 
-16736.00 12345.00 
-16768.00 12345.00 
-16564.00 12345.00 
-16412.00 12345.00 
-16520.00 12345.00 
-16736.00 12345.00 
-16964.00 12345.00 
-16760.00 12345.00 
-16732.00 12345.00 
-16832.00 12345.00 
-16960.00 12345.00 
-17040.00 12345.00 
-17112.00 12345.00 
-16720.00 12345.00 
-16540.00 12345.00 
-16684.00 12345.00 
-16704.00 12345.00 
-16856.00 12345.00 
-16804.00 12345.00 
-16752.00 12345.00 
-16768.00 12345.00 
-16668.00 12345.00 
-16692.00 12345.00 
-16456.00 12345.00 
-16628.00 12345.00 
-16596.00 12345.00 
-16656.00 12345.00 
-16676.00 12345.00 
-16632.00 12345.00 
-16552.00 12345.00 
-16800.00 12345.00 
-16820.00 12345.00 
-16780.00 12345.00 
-16708.00 12345.00 
-16820.00 12345.00 
-16804.00 12345.00 
-16680.00 12345.00 
-16528.00 12345.00 
-16396.00 12345.00 
-16496.00 12345.00 
-16668.00 12345.00 
-16640.00 12345.00 
-16644.00 12345.00 
-16684.00 12345.00 
-16680.00 12345.00 
-16896.00 12345.00 
-16848.00 12345.00 
-16760.00 12345.00 
-16796.00 12345.00 
-16804.00 12345.00 
-16776.00 12345.00 
-16792.00 12345.00 
-16656.00 12345.00 
-16604.00 12345.00 
-16556.00 12345.00 
-16676.00 12345.00 
-16672.00 12345.00 
-16596.00 12345.00 
-16704.00 12345.00 
-16672.00 12345.00 
-16720.00 12345.00 
-16868.00 12345.00 
-16888.00 12345.00 
-16796.00 12345.00 
-16484.00 12345.00 
-16468.00 12345.00 
-16488.00 12345.00 
-16400.00 12345.00 
-16608.00 12345.00 
-16672.00 12345.00 
-16812.00 12345.00 
-16844.00 12345.00 
-16636.00 12345.00 
-16504.00 12345.00 
-16424.00 12345.00 
-16360.00 12345.00 
-16300.00 12345.00 
-16228.00 12345.00 
-16360.00 12345.00 
-16544.00 12345.00 
-16740.00 12345.00 
-16780.00 12345.00 
-16808.00 12345.00 
-16844.00 12345.00 
-16880.00 12345.00 
-16752.00 12345.00 
-16584.00 12345.00 
-16636.00 12345.00 
-16600.00 12345.00 
-16524.00 12345.00 
-16376.00 12345.00 
-16436.00 12345.00 
-16460.00 12345.00 
-16472.00 12345.00 
-16280.00 12345.00 
-16452.00 12345.00 
-16496.00 12345.00 
-16516.00 12345.00 
-16516.00 12345.00 
-16592.00 12345.00 
-16672.00 12345.00 
-16624.00 12345.00 
-16808.00 12345.00 
-16588.00 12345.00 
-16480.00 12345.00 
-16712.00 12345.00 
-16592.00 12345.00 
-16268.00 12345.00 
-16400.00 12345.00 
-16496.00 12345.00 
-16592.00 12345.00 
-16596.00 12345.00 
-16728.00 12345.00 
-16740.00 12345.00 
-16572.00 12345.00 
-16580.00 12345.00 
-16748.00 12345.00 
-16640.00 12345.00 
-16476.00 12345.00 
-16532.00 12345.00 
-16584.00 12345.00 
-16560.00 12345.00 
-16468.00 12345.00 
-16476.00 12345.00 
-16496.00 12345.00 
-16424.00 12345.00 
-16596.00 12345.00 
-16540.00 12345.00 
-16492.00 12345.00 
-16528.00 12345.00 
-16604.00 12345.00 
-16668.00 12345.00 
-16708.00 12345.00 
-16636.00 12345.00 
-16524.00 12345.00 
-16700.00 12345.00 
-16632.00 12345.00 
-16544.00 12345.00 
-16528.00 12345.00 
-16628.00 12345.00 
-16652.00 12345.00 
-16740.00 12345.00 
-16732.00 12345.00 
-16872.00 12345.00 
-16840.00 12345.00 
-16852.00 12345.00 
-16748.00 12345.00 
-16696.00 12345.00 
-16660.00 12345.00 
-16540.00 12345.00 
-16492.00 12345.00 
-16624.00 12345.00 
-16552.00 12345.00 
-16420.00 12345.00 
-16516.00 12345.00 
-16696.00 12345.00 
-16848.00 12345.00 
-17004.00 12345.00 
-17032.00 12345.00 
-16896.00 12345.00 
-16972.00 12345.00 
-17024.00 12345.00 
-16876.00 12345.00 
-16812.00 12345.00 
-16656.00 12345.00 
-16616.00 12345.00 
-16804.00 12345.00 
-16496.00 12345.00 
-16400.00 12345.00 
-16484.00 12345.00 
-16560.00 12345.00 
-16644.00 12345.00 
-16780.00 12345.00 
-16644.00 12345.00 
-16684.00 12345.00 
-16824.00 12345.00 
-16796.00 12345.00 
-17052.00 12345.00 
-16996.00 12345.00 
-16932.00 12345.00 
-16708.00 12345.00 
-16724.00 12345.00 
-16848.00 12345.00 
-16620.00 12345.00 
-16644.00 12345.00 
-16596.00 12345.00 
-16496.00 12345.00 
-16684.00 12345.00 
-16744.00 12345.00 
-16744.00 12345.00 
-16696.00 12345.00 
-16696.00 12345.00 
-16576.00 12345.00 
-16436.00 12345.00 
-16624.00 12345.00 
-16720.00 12345.00 
-16596.00 12345.00 
-16916.00 12345.00 
-16852.00 12345.00 
-16680.00 12345.00 
-16764.00 12345.00 
-16768.00 12345.00 
-16820.00 12345.00 
-16992.00 12345.00 
-17096.00 12345.00 
-17032.00 12345.00 
-16856.00 12345.00 
-16680.00 12345.00 
-16748.00 12345.00 
-16700.00 12345.00 
-16664.00 12345.00 
-16588.00 12345.00 
-16488.00 12345.00 
-16732.00 12345.00 
-16676.00 12345.00 
-16740.00 12345.00 
-16684.00 12345.00 
-16528.00 12345.00 
-16536.00 12345.00 
-16528.00 12345.00 
-16664.00 12345.00 
-16428.00 12345.00 
-16436.00 12345.00 
-16416.00 12345.00 
-16212.00 12345.00 
-16504.00 12345.00 
-16608.00 12345.00 
-16664.00 12345.00 
-16704.00 12345.00 
-16828.00 12345.00 
-17088.00 12345.00 
-16936.00 12345.00 
-16864.00 12345.00 
-16864.00 12345.00 
-16892.00 12345.00 
-16836.00 12345.00 
-16996.00 12345.00 
-16808.00 12345.00 
-16576.00 12345.00 
-16628.00 12345.00 
-16712.00 12345.00 
-16548.00 12345.00 
-16692.00 12345.00 
-16744.00 12345.00 
-16912.00 12345.00 
-16676.00 12345.00 
-16556.00 12345.00 
-16604.00 12345.00 
-16700.00 12345.00 
-16656.00 12345.00 
-16620.00 12345.00 
-16704.00 12345.00 
-16716.00 12345.00 
-16524.00 12345.00 
-16540.00 12345.00 
-16756.00 12345.00 
-16660.00 12345.00 
-16604.00 12345.00 
-16364.00 12345.00 
-16252.00 12345.00 
-16676.00 12345.00 
-16752.00 12345.00 
-16720.00 12345.00 
-16736.00 12345.00 
-16716.00 12345.00 
-16764.00 12345.00 
-16896.00 12345.00 
-16736.00 12345.00 
-16728.00 12345.00 
-16748.00 12345.00 
-16796.00 12345.00 
-16760.00 12345.00 
-16820.00 12345.00 
-16872.00 12345.00 
-16716.00 12345.00 
-16852.00 12345.00 
-16772.00 12345.00 
-16820.00 12345.00 
-16916.00 12345.00 
-16932.00 12345.00 
-16820.00 12345.00 
-16728.00 12345.00 
-16640.00 12345.00 
-16620.00 12345.00 
-16520.00 12345.00 
-16776.00 12345.00 
-16780.00 12345.00 
-16636.00 12345.00 
-16512.00 12345.00 
-16460.00 12345.00 
-16492.00 12345.00 
-16696.00 12345.00 
-16656.00 12345.00 
-16632.00 12345.00 
-16612.00 12345.00 
-16872.00 12345.00 
-16892.00 12345.00 
-16796.00 12345.00 
-16660.00 12345.00 
-16524.00 12345.00 
-16692.00 12345.00 
-16580.00 12345.00 
-16504.00 12345.00 
-16560.00 12345.00 
-16708.00 12345.00 
-16648.00 12345.00 
-16592.00 12345.00 
-16304.00 12345.00 
-16312.00 12345.00 
-16312.00 12345.00 
-16436.00 12345.00 
-16308.00 12345.00 
-16300.00 12345.00 
-16388.00 12345.00 
-16324.00 12345.00 
-16204.00 12345.00 
-15988.00 12345.00 
-16236.00 12345.00 
-16428.00 12345.00 
-16336.00 12345.00 
-16500.00 12345.00 
-16532.00 12345.00 
-16492.00 12345.00 
-16612.00 12345.00 
-16716.00 12345.00 
-16760.00 12345.00 
-16920.00 12345.00 
-16924.00 12345.00 
-16944.00 12345.00 
-16712.00 12345.00 
-16560.00 12345.00 
-16644.00 12345.00 
-16532.00 12345.00 
-16768.00 12345.00 
-16768.00 12345.00 
-16760.00 12345.00 
-16724.00 12345.00 
-16752.00 12345.00 
-16808.00 12345.00 
-16728.00 12345.00 
-17008.00 12345.00 
-17016.00 12345.00 
-16880.00 12345.00 
-16692.00 12345.00 
-16400.00 12345.00 
-16656.00 12345.00 
-16684.00 12345.00 
-16676.00 12345.00 
-16352.00 12345.00 
-16524.00 12345.00 
-16444.00 12345.00 
-16544.00 12345.00 
-16480.00 12345.00 
-16504.00 12345.00 
-16700.00 12345.00 
-16632.00 12345.00 
-16696.00 12345.00 
-16808.00 12345.00 
-16732.00 12345.00 
-16760.00 12345.00 
-16672.00 12345.00 
-16520.00 12345.00 
-16580.00 12345.00 
-16448.00 12345.00 
-16348.00 12345.00 
-16280.00 12345.00 
-16124.00 12345.00 
-16372.00 12345.00 
-16420.00 12345.00 
-16452.00 12345.00 
-16264.00 12345.00 
-16204.00 12345.00 
-16268.00 12345.00 
-16396.00 12345.00 
-16200.00 12345.00 
-16272.00 12345.00 
-16476.00 12345.00 
-16652.00 12345.00 
-16784.00 12345.00 
-16884.00 12345.00 
-16748.00 12345.00 
-16600.00 12345.00 
-16600.00 12345.00 
-16776.00 12345.00 
-16832.00 12345.00 
-16968.00 12345.00 
-16724.00 12345.00 
-16964.00 12345.00 
-16876.00 12345.00 
-16780.00 12345.00 
-16640.00 12345.00 
-16684.00 12345.00 
-16668.00 12345.00 
-16736.00 12345.00 
-16420.00 12345.00 
-16628.00 12345.00 
-16628.00 12345.00 
-16700.00 12345.00 
-16560.00 12345.00 
-16632.00 12345.00 
